team_abbr,position,player_name,number,formation,status,height,weight,college,experience,age,birth_date,entry_year,draft_pick,completions_week,attempts_week,passing_yards_week,passing_tds_week,carries_week,rushing_yards_week,rushing_tds_week,receptions_week,targets_week,receiving_yards_week,receiving_tds_week,completions_season,attempts_season,passing_yards_season,passing_tds_season,interceptions_season,carries_season,rushing_yards_season,rushing_tds_season,receptions_season,targets_season,receiving_yards_season,receiving_tds_season,games_played
NYG,RDE,Roy Robertson-Harris,95,Base 3-4 D,ACT,79.0,294,Texas-El Paso,9,32.0,1993-07-23,2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
NYG,WLB,Brian Burns,0,Base 3-4 D,ACT,77.0,250,Florida State,6,27.0,1998-04-23,2019,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
NYG,LILB,Bobby Okereke,58,Base 3-4 D,ACT,73.0,234,Stanford,6,29.0,1996-07-29,2019,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
NYG,RILB,Micah McFadden,41,Base 3-4 D,RES,74.0,232,Indiana,3,25.0,2000-01-03,2022,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NYG,SLB,Kayvon Thibodeaux,5,Base 3-4 D,ACT,77.0,250,Oregon,3,25.0,2000-12-15,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
NYG,LCB,Paulson Adebo,21,Base 3-4 D,ACT,73.0,193,Stanford,4,26.0,1999-07-03,2021,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
NYG,SS,Tyler Nubin,27,Base 3-4 D,ACT,74.0,210,Minnesota,1,24.0,2001-06-14,2024,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
NYG,FS,Jevon Holland,8,Base 3-4 D,ACT,73.0,196,Oregon,4,25.0,2000-03-03,2021,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
NYG,RCB,Deonte Banks,2,Base 3-4 D,ACT,74.0,205,Maryland,2,24.0,2001-04-03,2023,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
NYJ,RDT,Quinnen Williams,95,Base 4-3 D,ACT,75.0,303,Alabama,6,28.0,1997-12-21,2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
NYG,NB,Andru Phillips,22,Base 3-4 D,ACT,71.0,180,Kentucky,1,24.0,2001-11-30,2024,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
NYG,LT,Andrew Thomas,78,3WR 1TE,ACT,77.0,326,Georgia,5,26.0,1999-01-22,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NYG,LG,Jon Runyan,76,3WR 1TE,ACT,76.0,321,Michigan,5,28.0,1997-08-08,2020,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NYG,C,John Michael Schmitz,61,3WR 1TE,ACT,76.0,320,Minnesota,2,26.0,1999-04-19,2023,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NYG,RG,Greg Van Roten,74,3WR 1TE,ACT,76.0,305,Penn,13,35.0,1990-02-26,2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NYG,RT,Jermaine Eluemunor,72,3WR 1TE,ACT,76.0,335,Texas A&M; Lackawanna JC,8,31.0,1994-12-13,2017,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NYG,QB,Russell Wilson,3,3WR 1TE,ACT,71.0,215,Wisconsin; N.C. State,13,37.0,1988-11-29,2012,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,112.0,786.0,3.0,3.0,16.0,94.0,0.0,0.0,0.0,0.0,0.0,5.0
NYG,TE,Theo Johnson,84,3WR 1TE,ACT,78.0,260,Penn State,1,24.0,2001-02-26,2024,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,126.0,3.0,6.0
NYG,RB,Tyrone Tracy Jr.,29,3WR 1TE,ACT,71.0,210,Purdue; Iowa,1,26.0,1999-11-23,2024,166,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,74.0,0.0,8.0,13.0,54.0,0.0,4.0
NYG,RB,Devin Singletary,26,3WR 1TE,ACT,67.0,203,Florida Atlantic,6,28.0,1997-09-03,2019,74,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,82.0,0.0,2.0,3.0,0.0,0.0,6.0
NYJ,LDE,Will McDonald IV,9,Base 4-3 D,ACT,76.0,236,Iowa State,2,26.0,1999-06-04,2023,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
NYG,WR,Malik Nabers,1,3WR 1TE,RES,72.0,195,LSU,1,22.0,2003-07-28,2024,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,271.0,2.0,4.0
PHI,RILB,Jeremiah Trotter Jr.,54,Base 3-4 D,ACT,72.0,230,Clemson,1,23.0,2002-12-24,2024,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
PHI,SLB,Jalyx Hunt,58,Base 3-4 D,ACT,75.0,248,Houston Christian University; Cornell,1,24.0,2001-03-13,2024,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
PHI,LCB,Quinyon Mitchell,27,Base 3-4 D,ACT,72.0,196,Toledo,1,24.0,2001-07-18,2024,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
PIT,WR,DK Metcalf,4,3WR 1TE,ACT,76.0,230,Mississippi,6,28.0,1997-12-14,2019,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,261.0,3.0,4.0
PIT,LT,Broderick Jones,77,3WR 1TE,ACT,77.0,310,Georgia,2,24.0,2001-05-16,2023,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PIT,LG,Isaac Seumalo,73,3WR 1TE,ACT,76.0,303,Oregon State,9,32.0,1993-10-29,2016,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PIT,C,Zach Frazier,54,3WR 1TE,ACT,75.0,310,West Virginia,1,24.0,2001-08-29,2024,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
PIT,RG,Mason McCormick,66,3WR 1TE,ACT,77.0,305,South Dakota State,1,25.0,2000-05-25,2024,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PIT,RT,Troy Fautanu,76,3WR 1TE,ACT,76.0,317,Washington,1,25.0,2000-10-11,2024,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PIT,QB,Aaron Rodgers,8,3WR 1TE,ACT,74.0,225,California; Butte College,20,42.0,1983-12-02,2005,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,108.0,786.0,8.0,3.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0
PIT,TE,Pat Freiermuth,88,3WR 1TE,ACT,77.0,258,Penn State,4,27.0,1998-10-25,2021,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,65.0,0.0,3.0
PIT,RB,Jaylen Warren,30,3WR 1TE,ACT,68.0,225,Oklahoma State,3,27.0,1998-11-01,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,132.0,0.0,11.0,12.0,142.0,1.0,3.0
PIT,FB,Connor Heyward,83,3WR 1TE,ACT,72.0,230,Michigan State,3,26.0,1999-01-22,2022,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,3.0
PIT,NB,Jalen Ramsey,5,Base 3-4 D,ACT,73.0,208,Florida State,9,31.0,1994-10-24,2016,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
PIT,RB,Kaleb Johnson,20,3WR 1TE,ACT,72.0,212,Iowa,0,22.0,2003-08-14,2025,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,0.0,0.0,1.0,0.0,0.0,3.0
SEA,NT,Byron Murphy II,91,Base 3-4 D,ACT,72.0,308,Texas,1,23.0,2002-09-08,2024,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SEA,RDE,Leonard Williams,99,Base 3-4 D,ACT,77.0,302,USC,10,31.0,1994-06-20,2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SEA,WLB,DeMarcus Lawrence,0,Base 3-4 D,ACT,75.0,265,Boise State; Butler County JC,11,33.0,1992-04-28,2014,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
SEA,LILB,Tyrice Knight,48,Base 3-4 D,ACT,72.0,235,Texas-El Paso; Independence Comm. College,1,26.0,1999-12-20,2024,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SEA,RILB,Ernest Jones,13,Base 3-4 D,ACT,74.0,230,South Carolina,4,26.0,1999-11-22,2021,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SEA,SLB,Boye Mafe,53,Base 3-4 D,ACT,76.0,265,Minnesota,3,27.0,1998-11-30,2022,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SEA,LCB,Riq Woolen,27,Base 3-4 D,ACT,76.0,205,Texas-San Antonio,3,26.0,1999-05-02,2022,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SEA,SS,Coby Bryant,8,Base 3-4 D,ACT,73.0,198,Cincinnati,3,26.0,1999-03-29,2022,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SEA,FS,Julian Love,20,Base 3-4 D,ACT,71.0,193,Notre Dame,6,27.0,1998-03-19,2019,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SEA,RCB,Josh Jobe,29,Base 3-4 D,ACT,71.0,189,Alabama,3,27.0,1998-04-09,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SEA,LDE,Jarran Reed,90,Base 3-4 D,ACT,75.0,306,Alabama; East Mississippi JC,9,33.0,1992-12-16,2016,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
PIT,RCB,Joey Porter Jr.,24,Base 3-4 D,ACT,74.0,194,Penn State,2,25.0,2000-07-26,2023,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PIT,FS,Juan Thornhill,22,Base 3-4 D,ACT,72.0,205,Virginia,6,30.0,1995-10-19,2019,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
PIT,SS,DeShon Elliott,25,Base 3-4 D,ACT,73.0,210,Texas,7,28.0,1997-04-21,2018,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
PHI,SS,Reed Blankenship,32,Base 3-4 D,ACT,73.0,200,Middle Tennessee State,3,26.0,1999-03-02,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
PHI,FS,Sydney Brown,21,Base 3-4 D,ACT,70.0,211,Illinois,2,25.0,2000-03-21,2023,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
PHI,RCB,Adoree' Jackson,8,Base 3-4 D,ACT,71.0,185,USC,8,30.0,1995-09-18,2017,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
PHI,NB,Cooper DeJean,33,Base 3-4 D,ACT,72.0,198,Iowa,1,22.0,2003-02-09,2024,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
PHI,WR,A.J. Brown,11,3WR 1TE,ACT,73.0,226,Mississippi,6,28.0,1997-06-30,2019,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,45.0,274.0,1.0,6.0
PHI,LT,Jordan Mailata,68,3WR 1TE,ACT,80.0,365,,7,28.0,1997-03-31,2018,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHI,LG,Landon Dickerson,69,3WR 1TE,ACT,78.0,332,Alabama,4,27.0,1998-09-30,2021,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
PHI,C,Cam Jurgens,51,3WR 1TE,ACT,75.0,303,Nebraska,3,26.0,1999-08-21,2022,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
PHI,RG,Tyler Steen,56,3WR 1TE,ACT,78.0,321,Alabama; Vanderbilt,2,25.0,2000-06-24,2023,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHI,RT,Lane Johnson,65,3WR 1TE,ACT,78.0,325,Oklahoma; Kilgore,12,35.0,1990-05-08,2013,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHI,QB,Jalen Hurts,1,3WR 1TE,ACT,73.0,223,Oklahoma; Alabama,5,27.0,1998-08-07,2020,53,24.0,33.0,283.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,117.0,172.0,1172.0,8.0,1.0,50.0,195.0,5.0,0.0,0.0,0.0,0.0,6.0
PHI,TE,Dallas Goedert,88,3WR 1TE,ACT,77.0,256,South Dakota State,7,30.0,1995-01-03,2018,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,243.0,5.0,5.0
PHI,RB,Saquon Barkley,26,3WR 1TE,ACT,72.0,233,Penn State,7,28.0,1997-02-09,2018,2,0.0,0.0,0.0,0.0,12.0,58.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,325.0,3.0,19.0,22.0,137.0,1.0,6.0
PHI,FB,Ben VanSumeren,43,3WR 1TE,RES,74.0,235,Michigan State; Michigan,2,25.0,2000-05-05,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PHI,RB,Will Shipley,28,3WR 1TE,ACT,71.0,210,Clemson,1,23.0,2002-08-29,2024,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,1.0,3.0,4.0,0.0,4.0
PIT,LDE,Cameron Heyward,97,Base 3-4 D,ACT,77.0,295,Ohio State,14,36.0,1989-05-06,2011,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
PIT,NT,Keeanu Benton,95,Base 3-4 D,ACT,76.0,290,Wisconsin,2,24.0,2001-07-17,2023,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
PIT,RDE,Derrick Harmon,99,Base 3-4 D,ACT,76.0,310,Oregon; Michigan State,0,22.0,2003-08-03,2025,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
PIT,WLB,T.J. Watt,90,Base 3-4 D,ACT,76.0,252,Wisconsin,8,31.0,1994-10-11,2017,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
PIT,LILB,Patrick Queen,6,Base 3-4 D,ACT,72.0,227,LSU,5,26.0,1999-08-13,2020,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
PIT,RILB,Payton Wilson,41,Base 3-4 D,ACT,76.0,235,N.C. State,1,25.0,2000-04-21,2024,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
PIT,SLB,Alex Highsmith,56,Base 3-4 D,ACT,76.0,242,Charlotte,5,28.0,1997-08-07,2020,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
PIT,LCB,Darius Slay,23,Base 3-4 D,ACT,72.0,190,Mississippi State; Itawamba JC,12,34.0,1991-01-01,2013,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
NYG,LDE,Rakeem Nunez-Roches,93,Base 3-4 D,ACT,74.0,307,Southern Mississippi,10,32.0,1993-07-03,2015,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
LV,LCB,Darien Porter,26,Base 4-3 D,ACT,74.0,200,Iowa State,0,24.0,2001-01-06,2025,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NO,RB,Kendre Miller,5,3WR 1TE,ACT,72.0,220,TCU,2,23.0,2002-06-11,2023,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,165.0,1.0,4.0,4.0,19.0,0.0,5.0
NO,TE,Juwan Johnson,83,3WR 1TE,ACT,76.0,231,Oregon; Penn State,5,29.0,1996-09-13,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,35.0,221.0,1.0,5.0
MIA,LT,Patrick Paul,52,3WR 1TE,ACT,79.0,310,Houston,1,24.0,2001-11-01,2024,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
MIA,LG,Jonah Savaiinaea,72,3WR 1TE,ACT,77.0,336,Arizona,0,21.0,2004-01-13,2025,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
MIA,C,Aaron Brewer,55,3WR 1TE,ACT,73.0,270,Texas State-San Marcos,5,28.0,1997-10-28,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MIA,RG,James Daniels,78,3WR 1TE,RES,76.0,305,Iowa,7,28.0,1997-09-13,2018,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MIA,RT,Austin Jackson,73,3WR 1TE,RES,77.0,310,USC,5,26.0,1999-08-11,2020,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MIA,QB,Tua Tagovailoa,1,3WR 1TE,ACT,73.0,218,Alabama,5,27.0,1998-03-02,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,150.0,1008.0,10.0,4.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0
MIA,TE,Darren Waller,83,3WR 1TE,ACT,78.0,255,Georgia Tech,10,33.0,1992-09-13,2015,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,105.0,3.0,2.0
MIA,RB,De'Von Achane,28,3WR 1TE,ACT,69.0,185,Texas A&M,2,24.0,2001-10-13,2023,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,262.0,1.0,25.0,32.0,173.0,3.0,5.0
MIA,FB,Alec Ingold,30,3WR 1TE,ACT,73.0,242,Wisconsin,6,29.0,1996-07-09,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,14.0,0.0,3.0
